label_id,label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
1,THREE,0.00000000,0.00000000,-0.12275233,-0.06355571,-0.21738892,-0.19128400,-0.29101465,-0.29953235,-0.36657886,-0.36547500,-0.09596531,-0.41843546,-0.11270724,-0.59412168,-0.12264893,-0.70621422,-0.12584263,-0.81350179,-0.01078390,-0.41976971,0.02844920,-0.61522696,0.06059201,-0.74374468,0.09216657,-0.86116652,0.05936548,-0.36338352,0.09589215,-0.43354916,0.05651776,-0.29107386,0.02379498,-0.19123171,0.11533512,-0.27982688,0.14174409,-0.31697808,0.10085860,-0.22631443,0.05799762,-0.15930868
1,THREE,0.00000000,0.00000000,-0.12160837,-0.06179954,-0.21696375,-0.18902824,-0.29193137,-0.29670027,-0.36744639,-0.36146322,-0.09704085,-0.41854059,-0.11420085,-0.59572503,-0.12400269,-0.70920944,-0.12691629,-0.81690853,-0.01081894,-0.42013645,0.02874047,-0.61724142,0.06196423,-0.74504689,0.09413379,-0.86000099,0.06080554,-0.36410232,0.09769251,-0.43309799,0.05702160,-0.29066680,0.02242647,-0.19026390,0.11774126,-0.28093500,0.14284598,-0.31421553,0.10131942,-0.22141192,0.05741612,-0.15249375
1,THREE,0.00000000,0.00000000,-0.12170269,-0.06610808,-0.21581107,-0.19714204,-0.29070378,-0.30612227,-0.36737130,-0.36964422,-0.09525572,-0.42311722,-0.11175992,-0.59909444,-0.12182682,-0.71227063,-0.12514200,-0.81956847,-0.01048232,-0.42386395,0.02825244,-0.61674754,0.05982951,-0.74377549,0.09123110,-0.85977168,0.05957442,-0.36859625,0.09714843,-0.43785613,0.05699008,-0.29484720,0.02336580,-0.19499139,0.11656649,-0.28724378,0.14330733,-0.32245641,0.10167812,-0.23066434,0.05795217,-0.16413859
1,THREE,0.00000000,0.00000000,-0.12348124,-0.06942476,-0.21826003,-0.19985349,-0.29217916,-0.30872473,-0.36892540,-0.36905481,-0.09596301,-0.42410452,-0.11172362,-0.59829574,-0.12136463,-0.70894731,-0.12481373,-0.81436046,-0.01086906,-0.42435262,0.02864984,-0.61493483,0.05935809,-0.74272064,0.08956131,-0.86060501,0.05790945,-0.36899497,0.09802454,-0.43191761,0.05973355,-0.29353578,0.02710783,-0.19686967,0.11379268,-0.28851978,0.14034762,-0.32014842,0.10011059,-0.22880182,0.05847686,-0.16331894
1,THREE,0.00000000,0.00000000,-0.12392183,-0.06801074,-0.21914468,-0.19842550,-0.29346771,-0.30846447,-0.37116308,-0.36947320,-0.09561721,-0.42373928,-0.11146224,-0.59741993,-0.12158555,-0.70785651,-0.12517569,-0.81360454,-0.01122829,-0.42507943,0.02697278,-0.61332210,0.05718440,-0.74163787,0.08746509,-0.86006044,0.05674483,-0.37072596,0.09770446,-0.43301314,0.05916900,-0.29331305,0.02649935,-0.19508714,0.11237393,-0.29072706,0.13902908,-0.32128709,0.09901517,-0.22861318,0.05759901,-0.16199167
1,THREE,0.00000000,0.00000000,-0.12476463,-0.06792329,-0.22037381,-0.19968524,-0.29430650,-0.31052884,-0.37206284,-0.37059669,-0.09409236,-0.42607996,-0.11007318,-0.60178609,-0.11967501,-0.71257729,-0.12248560,-0.81750994,-0.00969662,-0.42579128,0.02975145,-0.61520824,0.06083718,-0.74282783,0.09268427,-0.85821365,0.05799367,-0.36992283,0.10001803,-0.43646141,0.06020135,-0.29617160,0.02734532,-0.19767083,0.11298164,-0.28862705,0.14122979,-0.32281996,0.10137494,-0.23160238,0.06002764,-0.16640620
1,THREE,0.00000000,0.00000000,-0.12442328,-0.06755801,-0.21922333,-0.20046093,-0.29209261,-0.31166210,-0.36974999,-0.37266855,-0.09181129,-0.42580545,-0.10885335,-0.60252465,-0.11813159,-0.71318169,-0.12006854,-0.81785039,-0.00722398,-0.42725360,0.03250371,-0.61807850,0.06371427,-0.74411018,0.09582578,-0.85719217,0.06109007,-0.37286713,0.10296820,-0.44042100,0.06371980,-0.29919775,0.03119652,-0.20031684,0.11614473,-0.29102870,0.14524669,-0.32212776,0.10327947,-0.23115084,0.05911165,-0.16627499
1,THREE,0.00000000,0.00000000,-0.12345955,-0.07010029,-0.21875991,-0.20312509,-0.29185621,-0.31546821,-0.36975475,-0.37478337,-0.09345017,-0.42748109,-0.10956973,-0.60307309,-0.11893826,-0.71430233,-0.12101800,-0.81870929,-0.00932422,-0.42675677,0.03058324,-0.61535672,0.06072545,-0.74363559,0.09257051,-0.85889320,0.05795969,-0.37059813,0.10222090,-0.44119076,0.06202463,-0.30088057,0.02934539,-0.20064448,0.11164789,-0.28861655,0.14239998,-0.32559382,0.10257367,-0.23596006,0.06081496,-0.17005551
1,THREE,0.00000000,0.00000000,-0.12224717,-0.06977867,-0.21619525,-0.20100110,-0.28803701,-0.31041990,-0.36526886,-0.37168104,-0.08842896,-0.42643988,-0.10547404,-0.60117354,-0.11634770,-0.71142901,-0.11991678,-0.81556529,-0.00429759,-0.42566616,0.03716669,-0.61817241,0.06726147,-0.74531584,0.09907929,-0.85928158,0.06360238,-0.36958886,0.10725632,-0.44191386,0.06544754,-0.30235126,0.03240207,-0.20330859,0.11739705,-0.28597032,0.14623400,-0.32000412,0.10454229,-0.22949950,0.06280360,-0.16370319
1,THREE,0.00000000,0.00000000,-0.12237032,-0.07209189,-0.21587294,-0.20269372,-0.28837406,-0.31381549,-0.36603679,-0.37686274,-0.08842415,-0.42786050,-0.10536116,-0.60402569,-0.11610926,-0.71353394,-0.11953666,-0.81803394,-0.00448878,-0.42743101,0.03661067,-0.61883619,0.06584928,-0.74513594,0.09660115,-0.85898526,0.06282850,-0.37208628,0.10670731,-0.44470776,0.06664055,-0.30475881,0.03520955,-0.20448339,0.11608312,-0.28926408,0.14596353,-0.32481415,0.10539112,-0.23407577,0.06468412,-0.16697335
1,THREE,0.00000000,0.00000000,-0.12210855,-0.06816949,-0.21509936,-0.19802087,-0.28698488,-0.30922443,-0.36463449,-0.37239101,-0.08715839,-0.42575464,-0.10289356,-0.60097352,-0.11375198,-0.71043042,-0.11765546,-0.81515060,-0.00345024,-0.42573499,0.03906005,-0.61883572,0.06959153,-0.74441296,0.10095523,-0.85808036,0.06447078,-0.37061392,0.10888332,-0.44134950,0.06788667,-0.30287760,0.03484047,-0.20461987,0.11825282,-0.28719071,0.14888094,-0.32116584,0.10760580,-0.23151763,0.06537756,-0.16550384
1,THREE,0.00000000,0.00000000,-0.12182929,-0.06854377,-0.21553782,-0.20341245,-0.28704024,-0.31777836,-0.36483446,-0.37947852,-0.08743924,-0.42991879,-0.10361240,-0.60641246,-0.11397922,-0.71615252,-0.11767813,-0.81919712,-0.00436771,-0.42709002,0.03770774,-0.61710025,0.06756810,-0.74443334,0.09868250,-0.85907309,0.06227075,-0.37124710,0.10888955,-0.44591397,0.06690821,-0.30689870,0.03273194,-0.20734555,0.11535984,-0.28877989,0.14701847,-0.32500996,0.10608198,-0.23287699,0.06447296,-0.16461021
1,THREE,0.00000000,0.00000000,-0.12197407,-0.06895052,-0.21531264,-0.20248640,-0.28626508,-0.31657653,-0.36329644,-0.37791401,-0.08668362,-0.42969830,-0.10350642,-0.60455434,-0.11406598,-0.71309617,-0.11792403,-0.81537392,-0.00379794,-0.42635484,0.03844008,-0.61752361,0.06826850,-0.74488789,0.09941490,-0.85961707,0.06311008,-0.36931619,0.10902603,-0.44570706,0.06670204,-0.30764164,0.03289383,-0.20846104,0.11642984,-0.28540376,0.14764240,-0.32421032,0.10588812,-0.23533231,0.06416974,-0.16842610
1,THREE,0.00000000,0.00000000,-0.12144735,-0.06686663,-0.21496131,-0.20214003,-0.28605075,-0.31569886,-0.36367910,-0.37660417,-0.08669457,-0.42962665,-0.10318960,-0.60429718,-0.11358883,-0.71404094,-0.11730226,-0.81716824,-0.00350979,-0.42741198,0.04001889,-0.61937169,0.06989491,-0.74650635,0.10086391,-0.86030043,0.06399482,-0.37082493,0.10681981,-0.44573966,0.06408799,-0.30550915,0.03094088,-0.20582721,0.11817835,-0.28664570,0.14610828,-0.32715065,0.10514362,-0.23542554,0.06516717,-0.16773216
1,THREE,0.00000000,0.00000000,-0.12083676,-0.06737926,-0.21355201,-0.20114324,-0.28563200,-0.31354196,-0.36348249,-0.37413737,-0.08635954,-0.42705207,-0.10263904,-0.60214004,-0.11278448,-0.71313634,-0.11581608,-0.81723759,-0.00273030,-0.42412926,0.04035270,-0.61667314,0.07040257,-0.74419569,0.10201189,-0.85896265,0.06520476,-0.36723623,0.10990535,-0.44359373,0.06629434,-0.30462499,0.03194319,-0.20524660,0.11931058,-0.28282181,0.14855576,-0.32283649,0.10683622,-0.23157547,0.06563264,-0.16348722
1,THREE,0.00000000,0.00000000,-0.12139830,-0.06813696,-0.21572781,-0.19746837,-0.28814351,-0.30712285,-0.36434103,-0.36988926,-0.09004082,-0.42711057,-0.10747856,-0.60206292,-0.11795647,-0.71335388,-0.12087723,-0.81818458,-0.00634691,-0.42659891,0.03321891,-0.61901330,0.06396746,-0.74614891,0.09612946,-0.86117916,0.06338122,-0.37095695,0.10251608,-0.43843971,0.05989230,-0.29779475,0.02625358,-0.19935444,0.11919428,-0.28791077,0.14396051,-0.32447545,0.10185261,-0.23174985,0.06052360,-0.16406744
1,THREE,0.00000000,0.00000000,-0.12193346,-0.06786234,-0.21705702,-0.20005411,-0.28872025,-0.30939214,-0.36451712,-0.37162141,-0.09026983,-0.42746405,-0.10763564,-0.60154531,-0.11830850,-0.71340811,-0.12123818,-0.81821572,-0.00680632,-0.42617682,0.03402019,-0.61877142,0.06382381,-0.74671938,0.09592340,-0.86180586,0.06277059,-0.36936453,0.10275271,-0.44084533,0.05842777,-0.30131719,0.02514699,-0.20315991,0.11844116,-0.28500051,0.14272115,-0.32664018,0.10045182,-0.23506285,0.06081194,-0.16782412
1,THREE,0.00000000,0.00000000,-0.12191273,-0.06890632,-0.21636486,-0.20015236,-0.28868614,-0.30973204,-0.36459261,-0.37134027,-0.09160095,-0.42810864,-0.10765870,-0.60232250,-0.11817584,-0.71358623,-0.12201173,-0.81883596,-0.00867021,-0.42810857,0.03108634,-0.61976365,0.06123561,-0.74706219,0.09226287,-0.86232676,0.06037526,-0.37191924,0.10112635,-0.44183659,0.05899618,-0.30219041,0.02544482,-0.20480958,0.11514195,-0.28845114,0.14175960,-0.33001710,0.10082671,-0.23954354,0.06014004,-0.17338141
1,THREE,0.00000000,0.00000000,-0.12304745,-0.06912316,-0.21948885,-0.20215216,-0.29249788,-0.31349375,-0.36852820,-0.37405569,-0.09495529,-0.42886529,-0.11176369,-0.60238625,-0.12225996,-0.71273120,-0.12620307,-0.81691412,-0.01167456,-0.43040542,0.02759270,-0.62062050,0.05690979,-0.74757242,0.08746473,-0.86270714,0.05732625,-0.37614506,0.09738119,-0.44154798,0.05472574,-0.30231603,0.02141294,-0.20539921,0.11338567,-0.29497224,0.13717566,-0.33355794,0.09665603,-0.24232528,0.05789172,-0.17690969
1,THREE,0.00000000,0.00000000,-0.12123505,-0.06793546,-0.21740647,-0.19929628,-0.29080609,-0.30857148,-0.36587544,-0.37056375,-0.09302386,-0.42743040,-0.11012466,-0.60161370,-0.12049908,-0.71254056,-0.12389300,-0.81718961,-0.01034500,-0.42836401,0.02966114,-0.62069678,0.05987532,-0.74770324,0.09147559,-0.86215358,0.05881282,-0.37280735,0.10001330,-0.44362925,0.05746575,-0.30314325,0.02393339,-0.20534305,0.11376194,-0.28955493,0.14077159,-0.33073303,0.10037714,-0.23894353,0.06044493,-0.17242914
1,THREE,0.00000000,0.00000000,-0.12186859,-0.06838357,-0.21883357,-0.19926494,-0.29265401,-0.30710327,-0.36711613,-0.36884163,-0.09274832,-0.42857362,-0.11065066,-0.60158913,-0.12181486,-0.71178771,-0.12648580,-0.81574519,-0.01070089,-0.42975549,0.02974683,-0.62241508,0.05915652,-0.74926317,0.08954680,-0.86336111,0.05766992,-0.37459176,0.09752205,-0.44563566,0.05533351,-0.30575208,0.02268655,-0.20856334,0.11217187,-0.29146548,0.13747042,-0.33195737,0.09617751,-0.23997455,0.05655078,-0.17395699
1,THREE,0.00000000,0.00000000,-0.12084388,-0.06942056,-0.21600027,-0.20094169,-0.28958983,-0.30809162,-0.36451551,-0.36865573,-0.09027574,-0.42855725,-0.10762796,-0.60083995,-0.11888771,-0.71108166,-0.12393077,-0.81478833,-0.00907099,-0.42931374,0.03168305,-0.62301661,0.06085517,-0.74928139,0.09096559,-0.86288448,0.05916242,-0.37422902,0.10038558,-0.44597838,0.05812796,-0.30618338,0.02502105,-0.20941328,0.11326624,-0.29084526,0.14088568,-0.33165153,0.09925786,-0.24042841,0.05871891,-0.17485471
1,THREE,0.00000000,0.00000000,-0.12173714,-0.06817193,-0.21694986,-0.19976799,-0.28972242,-0.30711004,-0.36539615,-0.36713392,-0.09135310,-0.42888677,-0.10825245,-0.59989090,-0.11906973,-0.70985753,-0.12412808,-0.81360624,-0.00949997,-0.42972762,0.03108830,-0.62335138,0.06053401,-0.74867108,0.09048794,-0.86205573,0.05906844,-0.37334114,0.10080530,-0.44751410,0.05890454,-0.30771507,0.02556246,-0.21098143,0.11320194,-0.28786385,0.14141735,-0.33034269,0.09977794,-0.24052150,0.05875091,-0.17545179
1,THREE,0.00000000,0.00000000,-0.12153392,-0.06643440,-0.21696258,-0.19934406,-0.28968856,-0.30844791,-0.36564048,-0.36805007,-0.09046734,-0.42968155,-0.10866512,-0.60282317,-0.12016248,-0.71364149,-0.12581738,-0.81741695,-0.00930302,-0.42925096,0.03226543,-0.62332247,0.06079664,-0.74983148,0.09057114,-0.86242655,0.05908325,-0.37237915,0.10041831,-0.44708144,0.05729629,-0.30759832,0.02468089,-0.21020668,0.11340944,-0.28641913,0.14054174,-0.33159729,0.09948935,-0.24040050,0.06056159,-0.17384389
1,THREE,0.00000000,0.00000000,-0.12221326,-0.06601449,-0.21771765,-0.19863939,-0.29068179,-0.30866866,-0.36761579,-0.36833696,-0.09152513,-0.42977262,-0.10996888,-0.60320199,-0.12121266,-0.71371470,-0.12629976,-0.81725886,-0.01028210,-0.42884535,0.03060166,-0.62294053,0.05872000,-0.74926077,0.08863237,-0.86167958,0.05818101,-0.37169991,0.10022199,-0.44770104,0.05681973,-0.30791687,0.02434004,-0.21060777,0.11241770,-0.28579415,0.13983697,-0.33117799,0.09850729,-0.23988428,0.05983966,-0.17389766
1,THREE,0.00000000,0.00000000,-0.12109639,-0.06759077,-0.21655366,-0.19861529,-0.29016810,-0.30699357,-0.36795468,-0.36607504,-0.09123265,-0.42790138,-0.10785423,-0.60061254,-0.11874547,-0.71094969,-0.12358873,-0.81508219,-0.00946587,-0.42765375,0.03043695,-0.62150199,0.05907236,-0.74750198,0.08899585,-0.86047352,0.05939106,-0.37200725,0.10086202,-0.44530952,0.05884381,-0.30693477,0.02609884,-0.20917613,0.11368949,-0.28779490,0.14154048,-0.33252768,0.10098777,-0.24265741,0.06128384,-0.17575206
1,THREE,0.00000000,0.00000000,-0.12147741,-0.06609582,-0.21692769,-0.19722831,-0.29041091,-0.30540733,-0.36706005,-0.36625608,-0.09126123,-0.42905042,-0.10839682,-0.60129082,-0.11936328,-0.71159101,-0.12433984,-0.81503343,-0.00923540,-0.42857034,0.03094850,-0.62253040,0.05928538,-0.74885025,0.08870017,-0.86141863,0.05937171,-0.37255677,0.10050494,-0.44619555,0.05826863,-0.30712493,0.02534250,-0.20939890,0.11364211,-0.28790421,0.14083555,-0.33195237,0.10003023,-0.24094286,0.06010232,-0.17361584
1,THREE,0.00000000,0.00000000,-0.12336192,-0.06707244,-0.21986008,-0.19546492,-0.29388360,-0.30597700,-0.37041499,-0.37070439,-0.09492903,-0.42764903,-0.11281696,-0.60045237,-0.12378394,-0.70940362,-0.12752998,-0.81320489,-0.01229714,-0.42835759,0.02788884,-0.62071817,0.05641259,-0.74727478,0.08660781,-0.86200674,0.05637999,-0.37429472,0.09590374,-0.44187767,0.05390538,-0.30169231,0.02217282,-0.20513156,0.11165395,-0.29418428,0.13648182,-0.33481114,0.09610772,-0.24293143,0.05765668,-0.17747291
1,THREE,0.00000000,0.00000000,-0.12441966,-0.06554948,-0.22095780,-0.19535576,-0.29411194,-0.30690942,-0.37020165,-0.36997843,-0.09647909,-0.42478280,-0.11365086,-0.59993505,-0.12401776,-0.70976709,-0.12688069,-0.81363343,-0.01351717,-0.42616812,0.02502028,-0.61974027,0.05343900,-0.74745317,0.08361337,-0.86306509,0.05550619,-0.37340469,0.09251649,-0.43975114,0.05221759,-0.30140710,0.02155858,-0.20614275,0.11202353,-0.29513697,0.13489106,-0.33454006,0.09547603,-0.24314072,0.05817154,-0.17820435
1,THREE,0.00000000,0.00000000,-0.12361274,-0.06763030,-0.22106739,-0.19895367,-0.29527104,-0.30901775,-0.37119596,-0.36982542,-0.09724598,-0.42718533,-0.11365758,-0.60135917,-0.12349010,-0.71205566,-0.12656737,-0.81677449,-0.01434248,-0.42860228,0.02395284,-0.61951789,0.05260627,-0.74663885,0.08234166,-0.86262312,0.05478194,-0.37545143,0.09300370,-0.44180785,0.05241756,-0.30244815,0.02085980,-0.20573028,0.11120789,-0.29540073,0.13465121,-0.33493425,0.09480635,-0.24299358,0.05665159,-0.17661688
1,THREE,0.00000000,0.00000000,-0.12194586,-0.06855024,-0.21758250,-0.20040915,-0.29118560,-0.30801097,-0.36711089,-0.36705521,-0.09327379,-0.42470882,-0.11049348,-0.59697182,-0.12082924,-0.70763930,-0.12404207,-0.81185378,-0.01059541,-0.42639002,0.02984356,-0.61949671,0.05904532,-0.74709740,0.08961897,-0.86211243,0.05829263,-0.37279348,0.09875583,-0.44353551,0.05668111,-0.30392273,0.02340963,-0.20680148,0.11337404,-0.29190249,0.13960615,-0.33211125,0.09885616,-0.24120360,0.05839805,-0.17545762
1,THREE,0.00000000,0.00000000,-0.12129842,-0.06691466,-0.21675196,-0.19982686,-0.29046322,-0.30668181,-0.36660451,-0.36456096,-0.09088697,-0.42312099,-0.10890524,-0.59547737,-0.11973869,-0.70656631,-0.12378941,-0.81114653,-0.00847876,-0.42436162,0.03148624,-0.61939462,0.06065071,-0.74652346,0.09145353,-0.86114310,0.06053628,-0.36923885,0.09980208,-0.44108143,0.05745309,-0.30154320,0.02479345,-0.20476117,0.11574430,-0.28628017,0.14175812,-0.32765320,0.10028236,-0.23718094,0.05978826,-0.17197871
1,THREE,0.00000000,0.00000000,-0.12063078,-0.06524735,-0.21441881,-0.19475494,-0.28836609,-0.30138867,-0.36443052,-0.36342174,-0.09002323,-0.42339205,-0.10639088,-0.59420203,-0.11699526,-0.70464343,-0.12076250,-0.80964025,-0.00742289,-0.42397219,0.03359038,-0.61898138,0.06294356,-0.74567903,0.09329977,-0.86083913,0.06164494,-0.36780712,0.10291752,-0.44104582,0.06088446,-0.30174563,0.02783816,-0.20546231,0.11675295,-0.28344045,0.14444667,-0.32681215,0.10288993,-0.23581486,0.06193413,-0.16956029
1,THREE,0.00000000,0.00000000,-0.12216396,-0.06573433,-0.21635185,-0.19324558,-0.28994384,-0.30136179,-0.36728674,-0.36290308,-0.09439914,-0.42064661,-0.11088468,-0.59547550,-0.12033669,-0.70717078,-0.12242386,-0.81331873,-0.01103013,-0.42206345,0.02971573,-0.61695045,0.05963629,-0.74465976,0.09041129,-0.86152087,0.05860572,-0.36745392,0.09947015,-0.43773677,0.05843516,-0.29854276,0.02612039,-0.20228062,0.11376682,-0.28567968,0.14043541,-0.32704211,0.09979691,-0.23565526,0.05983803,-0.16976524
1,THREE,0.00000000,0.00000000,-0.12293298,-0.06685397,-0.21737416,-0.19424068,-0.28970071,-0.30180162,-0.36639882,-0.36300900,-0.09401515,-0.42006233,-0.10994801,-0.59478538,-0.11955306,-0.70622261,-0.12173513,-0.81279079,-0.01043468,-0.42091932,0.02928267,-0.61427122,0.05929885,-0.74314864,0.09034342,-0.86182627,0.05946859,-0.36633629,0.09885292,-0.43467769,0.05784839,-0.29558090,0.02566915,-0.19919505,0.11483499,-0.28503227,0.14080477,-0.32585446,0.10022301,-0.23460720,0.06048887,-0.16858315
1,THREE,0.00000000,0.00000000,-0.12218006,-0.06775047,-0.21744282,-0.19707087,-0.29234376,-0.30476552,-0.36994396,-0.36386172,-0.09618395,-0.42109790,-0.11130879,-0.59533033,-0.12092149,-0.70674684,-0.12389356,-0.81257472,-0.01281155,-0.42339238,0.02628743,-0.61393894,0.05502332,-0.74325379,0.08415952,-0.86223152,0.05656201,-0.37109197,0.09536524,-0.43637789,0.05440476,-0.29663681,0.02153847,-0.19957898,0.11357267,-0.29244323,0.13657041,-0.32908751,0.09512340,-0.23659726,0.05459408,-0.17064731
1,THREE,0.00000000,0.00000000,-0.12194429,-0.06738997,-0.21573839,-0.20003574,-0.29025497,-0.30689507,-0.36894264,-0.36281849,-0.09370682,-0.42256603,-0.10941255,-0.59698896,-0.11933146,-0.70877645,-0.12266719,-0.81425898,-0.01029596,-0.42163126,0.02987918,-0.61497233,0.05844308,-0.74364866,0.08821778,-0.86094097,0.05933737,-0.36527234,0.09823330,-0.43824916,0.05602239,-0.29764279,0.02377832,-0.20043177,0.11547201,-0.28214193,0.13976223,-0.32508596,0.09726646,-0.23368520,0.05673426,-0.16815534
1,THREE,0.00000000,0.00000000,-0.12070080,-0.06890455,-0.21701462,-0.20299142,-0.29332033,-0.31015691,-0.37275485,-0.36337774,-0.09549709,-0.42482828,-0.11068673,-0.59849249,-0.12080544,-0.71072843,-0.12463398,-0.81586321,-0.01095704,-0.42457516,0.02958706,-0.61361097,0.05830646,-0.74243757,0.08731407,-0.86021812,0.05855040,-0.37033888,0.09811551,-0.43584196,0.05501857,-0.29654735,0.02018267,-0.19941698,0.11525581,-0.28954931,0.13717141,-0.32618866,0.09496622,-0.23311850,0.05369690,-0.16668975
1,THREE,0.00000000,0.00000000,-0.11865363,-0.06724487,-0.21219946,-0.20465059,-0.28495252,-0.31535774,-0.36405444,-0.36979877,-0.08420918,-0.42505602,-0.10116730,-0.59937186,-0.11172951,-0.71049841,-0.11611445,-0.81378833,-0.00055825,-0.42314566,0.04207961,-0.61617011,0.07126341,-0.74439463,0.10146174,-0.85752627,0.06837743,-0.36693345,0.11017516,-0.44059015,0.06581790,-0.30321807,0.03120354,-0.20515549,0.12421231,-0.28160162,0.15038574,-0.31953046,0.10669605,-0.22897897,0.06393868,-0.16191381
1,THREE,0.00000000,0.00000000,-0.12057213,-0.06789773,-0.21434181,-0.20397293,-0.28690803,-0.31375633,-0.36538356,-0.37068311,-0.08636822,-0.42592303,-0.10222814,-0.60020893,-0.11248368,-0.71210373,-0.11583021,-0.81575205,-0.00253897,-0.42325471,0.04000463,-0.61565726,0.06999516,-0.74438573,0.10154073,-0.85891433,0.06574204,-0.36662564,0.10765063,-0.43833892,0.06443373,-0.30045745,0.03062018,-0.20315009,0.12028496,-0.28236332,0.14673573,-0.31809085,0.10392587,-0.22670042,0.06185723,-0.16029587
1,THREE,0.00000000,0.00000000,-0.11893499,-0.06587865,-0.21262525,-0.20670528,-0.28684578,-0.32021051,-0.36633927,-0.37823729,-0.08641363,-0.42781967,-0.10146753,-0.60378716,-0.11022464,-0.71518853,-0.11260668,-0.81880107,-0.00212384,-0.42543136,0.04219704,-0.61667229,0.07386836,-0.74249809,0.10565967,-0.85593734,0.06633589,-0.36941615,0.11093211,-0.43985627,0.06834163,-0.29975730,0.03326257,-0.20165477,0.12172471,-0.28550266,0.15074028,-0.31974628,0.10834611,-0.22673810,0.06466271,-0.15970198
1,THREE,0.00000000,0.00000000,-0.11795056,-0.06463922,-0.20962035,-0.20191566,-0.28272864,-0.31448831,-0.36240619,-0.37362879,-0.08233012,-0.42508057,-0.09646056,-0.59973377,-0.10574880,-0.70989103,-0.10840099,-0.81296170,0.00162355,-0.42340887,0.04738311,-0.61598247,0.07875771,-0.74262512,0.11034162,-0.85588312,0.06991613,-0.36778326,0.11712052,-0.43942678,0.07348421,-0.30013509,0.03684082,-0.20172431,0.12456747,-0.28371046,0.15476311,-0.31475069,0.11158122,-0.22262518,0.06657944,-0.15518817
1,THREE,0.00000000,0.00000000,-0.11840598,-0.06429213,-0.21068052,-0.20122085,-0.28366843,-0.31318886,-0.36260624,-0.37141542,-0.08400296,-0.42391060,-0.09807137,-0.59807181,-0.10684223,-0.70912905,-0.10894474,-0.81305832,0.00021837,-0.42319826,0.04582550,-0.61671996,0.07786698,-0.74319043,0.11029365,-0.85650438,0.06871158,-0.36751593,0.11453823,-0.43983248,0.07179077,-0.30010225,0.03611304,-0.20206174,0.12337549,-0.28304045,0.15353351,-0.31542695,0.11056747,-0.22379649,0.06588554,-0.15702320
1,THREE,0.00000000,0.00000000,-0.11997729,-0.06185453,-0.21189963,-0.19921085,-0.28495305,-0.31102078,-0.36295556,-0.37194507,-0.08388074,-0.42450801,-0.09805693,-0.60002822,-0.10729269,-0.71220962,-0.10968932,-0.81690033,0.00039625,-0.42357209,0.04579105,-0.61642797,0.07713138,-0.74343786,0.10843072,-0.85690292,0.06876429,-0.36838110,0.11440436,-0.43802834,0.07170348,-0.29780787,0.03539459,-0.19960075,0.12368481,-0.28497946,0.15252225,-0.31404003,0.10950673,-0.21988486,0.06446550,-0.15124028
1,THREE,0.00000000,0.00000000,-0.12273670,-0.06043834,-0.21278189,-0.19624627,-0.28495764,-0.31134377,-0.36409472,-0.37842213,-0.08204825,-0.42391429,-0.09366542,-0.59913484,-0.10369278,-0.71041471,-0.10575286,-0.81655022,0.00157977,-0.42191899,0.04718674,-0.61233698,0.07882331,-0.74010261,0.11212443,-0.85440449,0.06969013,-0.36490869,0.11746979,-0.43774064,0.07259937,-0.29825981,0.03536314,-0.19806766,0.12344650,-0.28173834,0.15551375,-0.31295043,0.11185765,-0.21855326,0.06638617,-0.14739044
1,THREE,0.00000000,0.00000000,-0.12305105,-0.06112505,-0.21484150,-0.19693188,-0.28819813,-0.31051736,-0.36833688,-0.37551426,-0.08480336,-0.42503841,-0.09725396,-0.60085489,-0.10778482,-0.71279383,-0.11043197,-0.81826971,-0.00119473,-0.42320189,0.04415897,-0.61419801,0.07598394,-0.74061176,0.10943755,-0.85307820,0.06687626,-0.36641145,0.11454563,-0.43895112,0.07078934,-0.29971675,0.03419411,-0.20008215,0.12087109,-0.28306657,0.15344620,-0.31399472,0.11029620,-0.22067252,0.06499325,-0.15083541
1,THREE,0.00000000,0.00000000,-0.12239087,-0.06258265,-0.21289365,-0.19923421,-0.28630030,-0.31375140,-0.36548217,-0.38285576,-0.08602678,-0.42533976,-0.09790881,-0.60100439,-0.10756020,-0.71349496,-0.11019012,-0.81972163,-0.00153795,-0.42426668,0.04485163,-0.61615662,0.07718658,-0.74248015,0.11026078,-0.85501162,0.06703387,-0.36713508,0.11561479,-0.44024903,0.07105199,-0.29891043,0.03334002,-0.19912945,0.12087993,-0.28348617,0.15312666,-0.31389618,0.10900781,-0.21983181,0.06262836,-0.15001507
1,THREE,0.00000000,0.00000000,-0.12152095,-0.06234455,-0.21138715,-0.19631630,-0.28628735,-0.30994684,-0.36569599,-0.37893426,-0.08439881,-0.42654837,-0.09811119,-0.60190729,-0.10805264,-0.71313733,-0.11042057,-0.81854631,0.00099963,-0.42506423,0.04621677,-0.61576542,0.07855655,-0.74152339,0.11187131,-0.85405230,0.06954794,-0.36719591,0.11550418,-0.43922048,0.07010186,-0.29647487,0.03251170,-0.19588269,0.12310664,-0.28318738,0.15449117,-0.31207817,0.10944090,-0.21747993,0.06238543,-0.14686871
